method,model,dataset,loss,accuracy,auc,loss_test_hosp_0,accuracy_test_hosp_0,auc_test_hosp_0,loss_test_hosp_2,accuracy_test_hosp_2,auc_test_hosp_2,loss_test_hosp_3,accuracy_test_hosp_3,auc_test_hosp_3,AUC_tumor,AUC_stroma,AUC_complex,AUC_lympho,AUC_debris,AUC_mucosa,AUC_adipose,AUC_empty,AUC_Atelectasis,AUC_Cardiomegaly,AUC_Consolidation,AUC_Edema,AUC_Pleural_Effusion,AUC_0,AUC_1,AUC_2,AUC_3
fc,densenet121,patch_camelyon17,0.342664947112401,0.881307144959768,0.946630338827769,0.278318136930466,0.889932036399841,0.955559492111206,0.335394322872162,0.88479083776474,0.950498104095459,0.414282381534576,0.869198560714722,0.933833420276642,,,,,,,,,,,,,,,,,
fc_then_full,densenet121,patch_camelyon17,0.315452545881271,0.906691233317057,0.96507736047109,0.225006252527237,0.921074748039246,0.973816275596619,0.403391718864441,0.884767353534699,0.953487575054169,0.317959666252136,0.914231598377228,0.967928230762482,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17,0.346170157194138,0.877340277036031,0.94546232620875,0.287053406238556,0.88239449262619,0.956132709980011,0.333868443965912,0.884132444858551,0.951330542564392,0.417588621377945,0.865493893623352,0.928923726081848,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17,0.292684887846311,0.890259742736816,0.973096291224162,0.200853064656258,0.914075672626495,0.974913954734802,0.501659154891968,0.8222776055336,0.962283313274384,0.175542443990707,0.934425950050354,0.9820916056633,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17,0.230032697319984,0.913251399993896,0.978100498517354,0.193483009934425,0.922757267951965,0.977017521858215,0.310819864273071,0.878488957881928,0.979323625564575,0.185795217752457,0.938507974147797,0.977960348129272,,,,,,,,,,,,,,,,,
fc_then_bn,densenet121,patch_camelyon17,0.331292962034543,0.884133319060008,0.964610755443573,0.257089674472809,0.887795269489288,0.963188469409943,0.523771464824677,0.834846079349518,0.954688906669617,0.213017746806145,0.929758608341217,0.97595489025116,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.36123907566071,0.535695850849152,0.809573590755463,1.53184068202972,0.513796329498291,0.81860089302063,1.05849981307983,0.578973352909088,0.788927853107452,1.49337673187256,0.514317870140076,0.821192026138306,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.64518111944199,0.580344617366791,0.722815374533335,2.05520844459534,0.5,0.647180497646332,0.671491205692291,0.740741193294525,0.81080025434494,2.20884370803833,0.500292658805847,0.710465371608734,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.42377046744029,0.534243245919545,0.752057790756226,1.85042059421539,0.5,0.656790971755981,0.923089742660522,0.599125266075134,0.769365131855011,1.49780106544495,0.503604471683502,0.830017268657684,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.41050231456757,0.551597098509471,0.725822786490122,3.6446316242218,0.500016808509827,0.583990335464478,1.2378021478653,0.613915860652924,0.785327315330505,2.3490731716156,0.540858626365662,0.808150708675385,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.43510437954337,0.540980687375579,0.707821919163251,3.66881716874327,0.492239994221476,0.578597473115075,1.25204458312773,0.605757329782311,0.76757440234595,2.37918348191491,0.538002428201929,0.782806817211968,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.44665674683081,0.546585247434217,0.674143093371916,3.72258056633655,0.440540132344546,0.574335723274838,1.28081559336307,0.568076153954031,0.744902923107978,2.35529029847502,0.487992653237597,0.772758461443263,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17,0.28574937582016,0.915131072203318,0.967328270276388,0.205070406198502,0.928393542766571,0.975597023963928,0.357235908508301,0.89459639787674,0.959317207336426,0.294941812753677,0.922403275966644,0.967070579528809,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17,0.294821264951379,0.912307421147653,0.9628897320349,0.218301849292933,0.926612087244508,0.963759407740123,0.366456387086109,0.89181425076531,0.957400110093842,0.300386033590471,0.92203244596979,0.964513704360102,,,,,,,,,,,,,,,,,
fc_then_bn_lr,densenet121,patch_camelyon17,0.27837493365996,0.919595058713612,0.974367818977646,0.198434993645815,0.929515785214231,0.98694931296258,0.347988016003901,0.896529325033229,0.965382053766925,0.287467633780888,0.92312345363965,0.972035465722597,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17,0.520096113284429,0.803630471229553,0.909940222899119,0.296673327684402,0.884346187114716,0.947138965129852,0.911641597747803,0.643591105937958,0.850540220737457,0.351973414421082,0.882954120635986,0.932141482830048,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17,0.522892785051174,0.801321790801385,0.908842252447286,0.297835788812441,0.877562786433009,0.946510796221996,0.919181188610646,0.642316835833929,0.845028328041535,0.355292396783367,0.881651100271049,0.931232597267255,,,,,,,,,,,,,,,,,
moving_bn_and_fc,densenet121,patch_camelyon17,0.524184665060643,0.793083106948965,0.89819272410432,0.298035278083285,0.883685735111315,0.94068806650554,0.911988143546166,0.641747740770338,0.842860841541666,0.362794889295577,0.881513452025941,0.930016005424791,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17,0.771713713804881,0.809113085269928,0.929571489493052,0.55734395980835,0.826956748962402,0.938276410102844,0.88363653421402,0.785983026027679,0.916149258613586,0.874160647392273,0.814399480819702,0.934288799762726,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17,0.771439466011414,0.814191403301299,0.937136464340171,0.546733657136367,0.835126275124402,0.938554091003478,0.877435753621258,0.787312057573361,0.921735705180679,0.873447123117428,0.819602976624299,0.944855808552294,,,,,,,,,,,,,,,,,
fc_then_full_bnt,densenet121,patch_camelyon17,0.783351423105593,0.806701358711003,0.923090379971833,0.566640165138714,0.823044489769785,0.935291228885654,0.891827937563633,0.783308384642983,0.911764103500316,0.882678674192063,0.807644579615304,0.929233297053516,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17,0.338442663351695,0.881275196870168,0.947297652562459,0.27965122461319,0.887122273445129,0.957395672798157,0.337026447057724,0.88495546579361,0.949977993965149,0.39865031838417,0.871747851371765,0.934519290924072,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17,0.339400804445695,0.873263980532077,0.9463556905275,0.291283991237365,0.878580586869036,0.951971677754136,0.351205658234875,0.877715818405396,0.94828081265534,0.401047260343039,0.865334021638557,0.934277062337935,,,,,,,,,,,,,,,,,
fc,densenet121,patch_camelyon17,0.340360605003362,0.875883097710256,0.942138426731678,0.283806670698426,0.884250239306635,0.95542136350211,0.345109079845747,0.878661059322598,0.948078040594209,0.410021920069029,0.871209476667097,0.932057696451691,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.50355966885885,0.569814205169678,0.696695506572723,1.88916957378387,0.5,0.612689971923828,0.659300804138184,0.709173023700714,0.818290054798126,1.96220862865448,0.500269591808319,0.659106492996216,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.51903744642378,0.516372312419842,0.679806529540564,1.89003499731827,0.46571005595182,0.598405350160952,0.701004555462802,0.640446124499768,0.730956930708453,2.0111003274872,0.46228966825514,0.648333401211027,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,densenet121,patch_camelyon17,1.56876419204597,0.568033168093223,0.65998384021392,1.91127020498446,0.495968806518807,0.604638832800211,0.665226207321099,0.678616449457678,0.781373308799485,2.01535827142921,0.486471688675282,0.635382494382961,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17,0.315312320987383,0.888462960720062,0.964697579542796,0.211616709828377,0.905848324298859,0.975264668464661,0.549282908439636,0.829296708106995,0.939405798912048,0.185037344694138,0.930243849754334,0.979422271251678,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17,0.226579641302427,0.906667013963064,0.976545055707296,0.221060141921043,0.910071313381195,0.976128220558166,0.284056663513184,0.872245848178864,0.97705614566803,0.174622118473053,0.937683880329132,0.976450800895691,,,,,,,,,,,,,,,,,
bn_and_fc,densenet121,patch_camelyon17,0.3535944322745,0.87516725063324,0.964261571566264,0.261875033378601,0.900010108947754,0.969751119613647,0.57116436958313,0.801232159137726,0.945817172527313,0.227743893861771,0.92425948381424,0.977216422557831,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon17,1.62509534756343,0.633735875288645,0.79261322816213,2.84277987480164,0.532219529151917,0.667384922504425,0.665818989276886,0.771897852420807,0.861438810825348,1.36668717861176,0.597090244293213,0.849015951156616,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon17,1.63653074398335,0.632811231967992,0.785794508229311,2.84301387474931,0.523721920812558,0.662698489304906,0.683777741513514,0.764040355382719,0.858647221917746,1.36691332357699,0.588298295105602,0.844670699399502,,,,,,,,,,,,,,,,,
fc_then_bn_bnt,densenet121,patch_camelyon17,1.63017676553107,0.628904770975754,0.787367136708367,2.8573174889551,0.527482023315188,0.664865052758713,0.665944680518442,0.765545548538879,0.860023833156293,1.36744339433294,0.596943156198359,0.848341985510138,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.25863242149353,0.580772697925568,0.793264329433441,3.0669002532959,0.500370144844055,0.706890881061554,1.68243074417114,0.566252052783966,0.810688972473145,2.02656626701355,0.675695896148682,0.862213134765625,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.27596637181471,0.576038453200556,0.784497000047996,3.09391039316288,0.470967056212635,0.696157863531912,1.69046832544657,0.513361968843842,0.780943786826178,2.03247539843225,0.601715978846643,0.839737574437931,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,densenet121,patch_camelyon17,2.29075044311602,0.544002145945671,0.770682216726069,3.15888533682869,0.47243662410024,0.693681107726574,1.70098458048744,0.551926989541541,0.793539378560493,2.05119451154074,0.649080797481245,0.822745445025103,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.224576279520988,0.922768572966258,0.973410507043203,0.202852621674538,0.922723591327667,0.976736843585968,0.242671594023704,0.913243353366852,0.972209930419922,0.228204622864723,0.932338774204254,0.971284747123718,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.311676472425461,0.87708040078481,0.944333831469218,0.299200087785721,0.879197776317596,0.946967124938965,0.302922010421753,0.87497353553772,0.948717892169952,0.332907319068909,0.877069890499115,0.937316477298737,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.32490137219429,0.88521409034729,0.966488063335419,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.389230161905289,0.828720569610596,0.941348552703857,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.263076787193616,0.911516765753428,0.967243055502574,0.200044199824333,0.925869822502136,0.977190256118774,0.355926662683487,0.880793392658234,0.951742768287659,0.233259499073028,0.927887082099915,0.972796142101288,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.305545548597972,0.884294927120209,0.946877400080363,0.287935465574265,0.887795269489288,0.95037829875946,0.290745913982391,0.882674515247345,0.951607644557953,0.337955266237259,0.882414996623993,0.938646256923676,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.225011378526688,0.923040250937144,0.972172419230143,0.196151718497276,0.926526010036468,0.978831946849823,0.256436109542847,0.908646285533905,0.96672135591507,0.22244630753994,0.933948457241058,0.970963954925537,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.309196333090464,0.880053063233694,0.945359190305074,0.295738935470581,0.882327198982239,0.948297381401062,0.291530281305313,0.880323112010956,0.951448619365692,0.340319782495499,0.877508878707886,0.936331570148468,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.2655910551548,0.896618604660034,0.963868319988251,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.407131969928741,0.823171138763428,0.940977990627289,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.558031737804413,0.827274441719055,0.949283540248871,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.385931104421616,0.829355478286743,0.942287504673004,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.643709778785706,0.799445033073425,0.946190118789673,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.400153279304504,0.826004683971405,0.941206574440002,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_full,efficientnetb3,patch_camelyon17,0.366931080818176,0.862969398498535,0.957597494125366,,,,,,,,,,,,,,,,,,,,,,,,,,
fc,efficientnetb3,patch_camelyon17,0.394854307174683,0.826392650604248,0.941361606121063,,,,,,,,,,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon17,0.383860230445862,0.877879063288371,0.960023244222005,0.347593575716019,0.878810822963715,0.958989083766937,0.459359496831894,0.859171807765961,0.951468288898468,0.344627618789673,0.895654559135437,0.96961236000061,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon17,0.29060523211956,0.905974825223287,0.966080029805501,0.248508468270302,0.907699048519134,0.965720117092133,0.324229031801224,0.898558557033539,0.967206299304962,0.299078196287155,0.911666870117188,0.965313673019409,,,,,,,,,,,,,,,,,
fc_then_bn,efficientnetb3,patch_camelyon17,0.359604557355245,0.887142797311147,0.957936187585195,0.324105769395828,0.885069668292999,0.955879986286163,0.362675070762634,0.886295735836029,0.960923492908478,0.392032831907272,0.890062987804413,0.957005083560944,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon17,0.806421061356862,0.450803369283676,0.395901163419088,0.805005609989166,0.456053584814072,0.339313864707947,0.830280959606171,0.417428940534592,0.384011775255203,0.78397661447525,0.478927582502365,0.464377850294113,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon17,0.693158050378164,0.5,0.5,0.693159162998199,0.5,0.5,0.693157732486725,0.5,0.5,0.693157255649567,0.5,0.5,,,,,,,,,,,,,,,,,
random_weights_bn_and_fc,efficientnetb3,patch_camelyon17,0.693188488483429,0.5,0.5,0.693188309669495,0.5,0.5,0.69318813085556,0.5,0.5,0.693189024925232,0.5,0.5,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon17,2.80093987782796,0.561090926329295,0.777168313662211,3.12155032157898,0.485867142677307,0.823531568050385,2.593585729599,0.50897079706192,0.632921814918518,2.68768358230591,0.688434839248657,0.875051558017731,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon17,2.827813474913,0.549669448459757,0.72042094997575,3.13100591724297,0.421114129510274,0.792502602987216,2.63796925928719,0.492503709739415,0.631201705550148,2.72161942074617,0.655131935876958,0.850662444650376,,,,,,,,,,,,,,,,,
random_weights_bn_training_and_fc,efficientnetb3,patch_camelyon17,2.81246640639997,0.556150719747512,0.776803065700042,3.16645472713105,0.470767802011786,0.781481580229717,2.60079471017274,0.492725469356928,0.595727374131884,2.72201413211018,0.660094806110091,0.845850237932885,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon17,0.236136908332507,0.914056181907654,0.96719761689504,0.225808411836624,0.913621366024017,0.970347106456757,0.236585319042206,0.907799780368805,0.967961609363556,0.24601699411869,0.920747399330139,0.963284134864807,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon17,0.236277394375306,0.904815715763328,0.964537288319799,0.228064935094213,0.910138675071938,0.969333401488953,0.241836309108582,0.899971312166681,0.956719290911173,0.246625155339404,0.911009289123995,0.961616552927243,,,,,,,,,,,,,,,,,
fc_then_bn_lr,efficientnetb3,patch_camelyon17,0.239139713416283,0.912655741589644,0.966976917715121,0.227466966243542,0.905692580617601,0.969510032787422,0.237165279511481,0.902431496785696,0.961852594821279,0.259419636030707,0.918814156954828,0.960463896541211,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon17,0.527810553709666,0.757134159406026,0.84076072772344,0.616697669029236,0.709738194942474,0.790428400039673,0.517888128757477,0.764008760452271,0.846309185028076,0.448845863342285,0.797655522823334,0.88554459810257,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon17,0.532254832039243,0.756191870861944,0.839176567613791,0.617597088994785,0.705714312956555,0.787912784547012,0.523607265344404,0.762502623639713,0.845399930014169,0.454773941119245,0.794043608010953,0.883198192783698,,,,,,,,,,,,,,,,,
moving_bn_and_fc,efficientnetb3,patch_camelyon17,0.529829786378182,0.756329032618412,0.830560872379733,0.629292372152815,0.707511507552403,0.775036051977922,0.519860833730009,0.763823685096659,0.843098775426374,0.451987996588244,0.791086822644932,0.878672216310484,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon17,0.391921331485112,0.884167432785034,0.94392059246699,0.234995931386948,0.911333203315735,0.966838657855988,0.724651694297791,0.818527042865753,0.896313011646271,0.216116368770599,0.922642052173614,0.968610107898712,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon17,0.280900508165359,0.90967845916748,0.971365491549174,0.228221386671066,0.919324994087219,0.975673794746399,0.346355468034744,0.885990083217621,0.96752393245697,0.268124669790268,0.923720300197601,0.970898747444153,,,,,,,,,,,,,,,,,
bn_and_fc,efficientnetb3,patch_camelyon17,0.311494737863541,0.894035935401917,0.965943117936452,0.188919648528099,0.92280775308609,0.978916108608246,0.527092218399048,0.836950659751892,0.947051644325256,0.218472346663475,0.922349393367767,0.971861600875854,,,,,,,,,,,,,,,,,
fc_then_full,resnet50v2,colorectal_histology,0.154388353228569,0.945333361625671,0.995941825211048,,,,,,,,,,0.999639451503754,0.986399292945862,0.986421287059784,0.999116241931915,0.996071696281433,1,0.999918103218079,0.999968528747559,,,,,,,,,
fc_then_full,resnet50v2,colorectal_histology,0.157942914108206,0.939160349767888,0.990514195774611,,,,,,,,,,0.99553786900579,0.976229356286576,0.986129334839449,0.998751694003036,0.983761248195197,0.9999,0.998415179734571,0.995464171121111,,,,,,,,,
fc_then_full,resnet50v2,colorectal_histology,0.152876155538014,0.951294047339855,0.9999,,,,,,,,,,0.9999,0.990816822385304,0.98670949416194,0.9999,0.9999,0.9999,0.9999,0.9999,,,,,,,,,
fc,resnet50v2,colorectal_histology,0.298323333263397,0.897333323955536,0.989962689578533,,,,,,,,,,0.99576872587204,0.975815236568451,0.967109382152557,0.997819483280182,0.984905242919922,0.999306499958038,0.99941897392273,0.999557971954346,,,,,,,,,
fc,resnet50v2,colorectal_histology,0.300167207993157,0.887848409480624,0.984102244995296,,,,,,,,,,0.995420129503386,0.972092259165935,0.95635758834713,0.990277752040626,0.97530831728378,0.99012181478387,0.993358511948438,0.997794000377613,,,,,,,,,
fc,resnet50v2,colorectal_histology,0.297541985826801,0.900155902919374,0.996502106887986,,,,,,,,,,0.9999,0.984217728720169,0.975246679329966,0.9999,0.987085655897299,0.999674016357025,0.9999,0.9999,,,,,,,,,
fc_then_bn,resnet50v2,colorectal_histology,0.156366541981697,0.945333361625671,0.997464053332806,,,,,,,,,,0.999201774597168,0.993654787540436,0.991274356842041,0.999116241931915,0.996635258197784,0.999878585338592,0.999967157840729,0.999984264373779,,,,,,,,,
fc_then_bn,resnet50v2,colorectal_histology,0.167793118598929,0.94184485497751,0.988002970395441,,,,,,,,,,0.991762835151302,0.987550707760486,0.982957484707737,0.998838765504682,0.991874798117725,0.99589195862589,0.996949258132195,0.991217051195543,,,,,,,,,
fc_then_bn,resnet50v2,colorectal_histology,0.157154380812965,0.923957010962687,0.996033411568357,,,,,,,,,,0.995842807999091,0.982785896058198,0.987225105900247,0.992387396738702,0.986426986975032,0.996418193781716,0.989507801483806,0.996857369949439,,,,,,,,,
random_weights_bn_and_fc,resnet50v2,colorectal_histology,0.588914155960083,0.772000014781952,0.971251778304577,,,,,,,,,,0.967926144599915,0.941592514514923,0.946968376636505,0.989155113697052,0.954261541366577,0.972443222999573,0.998543381690979,0.999123930931091,,,,,,,,,
